id,gender,race,age,path,class
003220,female,Asian,20,/opt/ml/input/data/train/images/003220_female_Asian_20/normal.jpg,15
003220,female,Asian,20,/opt/ml/input/data/train/images/003220_female_Asian_20/mask3.jpg,3
003220,female,Asian,20,/opt/ml/input/data/train/images/003220_female_Asian_20/mask5.jpg,3
003220,female,Asian,20,/opt/ml/input/data/train/images/003220_female_Asian_20/incorrect_mask.jpg,9
003220,female,Asian,20,/opt/ml/input/data/train/images/003220_female_Asian_20/mask4.jpg,3
003220,female,Asian,20,/opt/ml/input/data/train/images/003220_female_Asian_20/mask1.jpg,3
003220,female,Asian,20,/opt/ml/input/data/train/images/003220_female_Asian_20/mask2.jpg,3
003222,female,Asian,20,/opt/ml/input/data/train/images/003222_female_Asian_20/normal.jpg,15
003222,female,Asian,20,/opt/ml/input/data/train/images/003222_female_Asian_20/mask3.jpg,3
003222,female,Asian,20,/opt/ml/input/data/train/images/003222_female_Asian_20/mask5.jpg,3
003222,female,Asian,20,/opt/ml/input/data/train/images/003222_female_Asian_20/incorrect_mask.jpg,9
003222,female,Asian,20,/opt/ml/input/data/train/images/003222_female_Asian_20/mask4.jpg,3
003222,female,Asian,20,/opt/ml/input/data/train/images/003222_female_Asian_20/mask1.jpg,3
003222,female,Asian,20,/opt/ml/input/data/train/images/003222_female_Asian_20/mask2.jpg,3
003223,female,Asian,18,/opt/ml/input/data/train/images/003223_female_Asian_18/normal.jpg,15
003223,female,Asian,18,/opt/ml/input/data/train/images/003223_female_Asian_18/mask3.jpg,3
003223,female,Asian,18,/opt/ml/input/data/train/images/003223_female_Asian_18/mask5.jpg,3
003223,female,Asian,18,/opt/ml/input/data/train/images/003223_female_Asian_18/incorrect_mask.jpg,9
003223,female,Asian,18,/opt/ml/input/data/train/images/003223_female_Asian_18/mask4.jpg,3
003223,female,Asian,18,/opt/ml/input/data/train/images/003223_female_Asian_18/mask1.jpg,3
003223,female,Asian,18,/opt/ml/input/data/train/images/003223_female_Asian_18/mask2.jpg,3
003224,female,Asian,19,/opt/ml/input/data/train/images/003224_female_Asian_19/normal.jpg,15
003224,female,Asian,19,/opt/ml/input/data/train/images/003224_female_Asian_19/mask3.jpg,3
003224,female,Asian,19,/opt/ml/input/data/train/images/003224_female_Asian_19/mask5.jpg,3
003224,female,Asian,19,/opt/ml/input/data/train/images/003224_female_Asian_19/incorrect_mask.jpg,9
003224,female,Asian,19,/opt/ml/input/data/train/images/003224_female_Asian_19/mask4.jpg,3
003224,female,Asian,19,/opt/ml/input/data/train/images/003224_female_Asian_19/mask1.jpg,3
003224,female,Asian,19,/opt/ml/input/data/train/images/003224_female_Asian_19/mask2.jpg,3
003225,female,Asian,20,/opt/ml/input/data/train/images/003225_female_Asian_20/normal.jpg,15
003225,female,Asian,20,/opt/ml/input/data/train/images/003225_female_Asian_20/mask3.jpg,3
003225,female,Asian,20,/opt/ml/input/data/train/images/003225_female_Asian_20/mask5.jpg,3
003225,female,Asian,20,/opt/ml/input/data/train/images/003225_female_Asian_20/incorrect_mask.jpg,9
003225,female,Asian,20,/opt/ml/input/data/train/images/003225_female_Asian_20/mask4.jpg,3
003225,female,Asian,20,/opt/ml/input/data/train/images/003225_female_Asian_20/mask1.jpg,3
003225,female,Asian,20,/opt/ml/input/data/train/images/003225_female_Asian_20/mask2.jpg,3
003226,female,Asian,20,/opt/ml/input/data/train/images/003226_female_Asian_20/normal.jpg,15
003226,female,Asian,20,/opt/ml/input/data/train/images/003226_female_Asian_20/mask3.jpg,3
003226,female,Asian,20,/opt/ml/input/data/train/images/003226_female_Asian_20/mask5.jpg,3
003226,female,Asian,20,/opt/ml/input/data/train/images/003226_female_Asian_20/incorrect_mask.jpg,9
003226,female,Asian,20,/opt/ml/input/data/train/images/003226_female_Asian_20/mask4.jpg,3
003226,female,Asian,20,/opt/ml/input/data/train/images/003226_female_Asian_20/mask1.jpg,3
003226,female,Asian,20,/opt/ml/input/data/train/images/003226_female_Asian_20/mask2.jpg,3
003227,female,Asian,19,/opt/ml/input/data/train/images/003227_female_Asian_19/normal.jpg,15
003227,female,Asian,19,/opt/ml/input/data/train/images/003227_female_Asian_19/mask3.jpg,3
003227,female,Asian,19,/opt/ml/input/data/train/images/003227_female_Asian_19/mask5.jpg,3
003227,female,Asian,19,/opt/ml/input/data/train/images/003227_female_Asian_19/incorrect_mask.jpg,9
003227,female,Asian,19,/opt/ml/input/data/train/images/003227_female_Asian_19/mask4.jpg,3
003227,female,Asian,19,/opt/ml/input/data/train/images/003227_female_Asian_19/mask1.jpg,3
003227,female,Asian,19,/opt/ml/input/data/train/images/003227_female_Asian_19/mask2.jpg,3
003228,female,Asian,19,/opt/ml/input/data/train/images/003228_female_Asian_19/normal.jpg,15
003228,female,Asian,19,/opt/ml/input/data/train/images/003228_female_Asian_19/mask3.jpg,3
003228,female,Asian,19,/opt/ml/input/data/train/images/003228_female_Asian_19/mask5.jpg,3
003228,female,Asian,19,/opt/ml/input/data/train/images/003228_female_Asian_19/incorrect_mask.jpg,9
003228,female,Asian,19,/opt/ml/input/data/train/images/003228_female_Asian_19/mask4.jpg,3
003228,female,Asian,19,/opt/ml/input/data/train/images/003228_female_Asian_19/mask1.jpg,3
003228,female,Asian,19,/opt/ml/input/data/train/images/003228_female_Asian_19/mask2.jpg,3
003231,female,Asian,19,/opt/ml/input/data/train/images/003231_female_Asian_19/normal.jpg,15
003231,female,Asian,19,/opt/ml/input/data/train/images/003231_female_Asian_19/mask3.jpg,3
003231,female,Asian,19,/opt/ml/input/data/train/images/003231_female_Asian_19/mask5.jpg,3
003231,female,Asian,19,/opt/ml/input/data/train/images/003231_female_Asian_19/incorrect_mask.jpg,9
003231,female,Asian,19,/opt/ml/input/data/train/images/003231_female_Asian_19/mask4.jpg,3
003231,female,Asian,19,/opt/ml/input/data/train/images/003231_female_Asian_19/mask1.jpg,3
003231,female,Asian,19,/opt/ml/input/data/train/images/003231_female_Asian_19/mask2.jpg,3
003233,female,Asian,19,/opt/ml/input/data/train/images/003233_female_Asian_19/normal.jpg,15
003233,female,Asian,19,/opt/ml/input/data/train/images/003233_female_Asian_19/mask3.jpg,3
003233,female,Asian,19,/opt/ml/input/data/train/images/003233_female_Asian_19/mask5.jpg,3
003233,female,Asian,19,/opt/ml/input/data/train/images/003233_female_Asian_19/incorrect_mask.jpg,9
003233,female,Asian,19,/opt/ml/input/data/train/images/003233_female_Asian_19/mask4.jpg,3
003233,female,Asian,19,/opt/ml/input/data/train/images/003233_female_Asian_19/mask1.jpg,3
003233,female,Asian,19,/opt/ml/input/data/train/images/003233_female_Asian_19/mask2.jpg,3
003234,female,Asian,20,/opt/ml/input/data/train/images/003234_female_Asian_20/normal.jpg,15
003234,female,Asian,20,/opt/ml/input/data/train/images/003234_female_Asian_20/mask3.jpg,3
003234,female,Asian,20,/opt/ml/input/data/train/images/003234_female_Asian_20/mask5.jpg,3
003234,female,Asian,20,/opt/ml/input/data/train/images/003234_female_Asian_20/incorrect_mask.jpg,9
003234,female,Asian,20,/opt/ml/input/data/train/images/003234_female_Asian_20/mask4.jpg,3
003234,female,Asian,20,/opt/ml/input/data/train/images/003234_female_Asian_20/mask1.jpg,3
003234,female,Asian,20,/opt/ml/input/data/train/images/003234_female_Asian_20/mask2.jpg,3
003235,female,Asian,20,/opt/ml/input/data/train/images/003235_female_Asian_20/normal.jpg,15
003235,female,Asian,20,/opt/ml/input/data/train/images/003235_female_Asian_20/mask3.jpg,3
003235,female,Asian,20,/opt/ml/input/data/train/images/003235_female_Asian_20/mask5.jpg,3
003235,female,Asian,20,/opt/ml/input/data/train/images/003235_female_Asian_20/incorrect_mask.jpg,9
003235,female,Asian,20,/opt/ml/input/data/train/images/003235_female_Asian_20/mask4.jpg,3
003235,female,Asian,20,/opt/ml/input/data/train/images/003235_female_Asian_20/mask1.jpg,3
003235,female,Asian,20,/opt/ml/input/data/train/images/003235_female_Asian_20/mask2.jpg,3
003237,female,Asian,19,/opt/ml/input/data/train/images/003237_female_Asian_19/normal.jpg,15
003237,female,Asian,19,/opt/ml/input/data/train/images/003237_female_Asian_19/mask3.jpg,3
003237,female,Asian,19,/opt/ml/input/data/train/images/003237_female_Asian_19/mask5.jpg,3
003237,female,Asian,19,/opt/ml/input/data/train/images/003237_female_Asian_19/incorrect_mask.jpg,9
003237,female,Asian,19,/opt/ml/input/data/train/images/003237_female_Asian_19/mask4.jpg,3
003237,female,Asian,19,/opt/ml/input/data/train/images/003237_female_Asian_19/mask1.jpg,3
003237,female,Asian,19,/opt/ml/input/data/train/images/003237_female_Asian_19/mask2.jpg,3
003238,female,Asian,20,/opt/ml/input/data/train/images/003238_female_Asian_20/normal.jpg,15
003238,female,Asian,20,/opt/ml/input/data/train/images/003238_female_Asian_20/mask3.jpg,3
003238,female,Asian,20,/opt/ml/input/data/train/images/003238_female_Asian_20/mask5.jpg,3
003238,female,Asian,20,/opt/ml/input/data/train/images/003238_female_Asian_20/incorrect_mask.jpg,9
003238,female,Asian,20,/opt/ml/input/data/train/images/003238_female_Asian_20/mask4.jpg,3
003238,female,Asian,20,/opt/ml/input/data/train/images/003238_female_Asian_20/mask1.jpg,3
003238,female,Asian,20,/opt/ml/input/data/train/images/003238_female_Asian_20/mask2.jpg,3
003239,female,Asian,20,/opt/ml/input/data/train/images/003239_female_Asian_20/normal.jpg,15
003239,female,Asian,20,/opt/ml/input/data/train/images/003239_female_Asian_20/mask3.jpg,3
003239,female,Asian,20,/opt/ml/input/data/train/images/003239_female_Asian_20/mask5.jpg,3
003239,female,Asian,20,/opt/ml/input/data/train/images/003239_female_Asian_20/incorrect_mask.jpg,9
003239,female,Asian,20,/opt/ml/input/data/train/images/003239_female_Asian_20/mask4.jpg,3
003239,female,Asian,20,/opt/ml/input/data/train/images/003239_female_Asian_20/mask1.jpg,3
003239,female,Asian,20,/opt/ml/input/data/train/images/003239_female_Asian_20/mask2.jpg,3
003241,female,Asian,20,/opt/ml/input/data/train/images/003241_female_Asian_20/normal.jpg,15
003241,female,Asian,20,/opt/ml/input/data/train/images/003241_female_Asian_20/mask3.jpg,3
003241,female,Asian,20,/opt/ml/input/data/train/images/003241_female_Asian_20/mask5.jpg,3
003241,female,Asian,20,/opt/ml/input/data/train/images/003241_female_Asian_20/incorrect_mask.jpg,9
003241,female,Asian,20,/opt/ml/input/data/train/images/003241_female_Asian_20/mask4.jpg,3
003241,female,Asian,20,/opt/ml/input/data/train/images/003241_female_Asian_20/mask1.jpg,3
003241,female,Asian,20,/opt/ml/input/data/train/images/003241_female_Asian_20/mask2.jpg,3
003242,female,Asian,20,/opt/ml/input/data/train/images/003242_female_Asian_20/normal.jpg,15
003242,female,Asian,20,/opt/ml/input/data/train/images/003242_female_Asian_20/mask3.jpg,3
003242,female,Asian,20,/opt/ml/input/data/train/images/003242_female_Asian_20/mask5.jpg,3
003242,female,Asian,20,/opt/ml/input/data/train/images/003242_female_Asian_20/incorrect_mask.jpg,9
003242,female,Asian,20,/opt/ml/input/data/train/images/003242_female_Asian_20/mask4.jpg,3
003242,female,Asian,20,/opt/ml/input/data/train/images/003242_female_Asian_20/mask1.jpg,3
003242,female,Asian,20,/opt/ml/input/data/train/images/003242_female_Asian_20/mask2.jpg,3
003243,female,Asian,19,/opt/ml/input/data/train/images/003243_female_Asian_19/normal.jpg,15
003243,female,Asian,19,/opt/ml/input/data/train/images/003243_female_Asian_19/mask3.jpg,3
003243,female,Asian,19,/opt/ml/input/data/train/images/003243_female_Asian_19/mask5.jpg,3
003243,female,Asian,19,/opt/ml/input/data/train/images/003243_female_Asian_19/incorrect_mask.jpg,9
003243,female,Asian,19,/opt/ml/input/data/train/images/003243_female_Asian_19/mask4.jpg,3
003243,female,Asian,19,/opt/ml/input/data/train/images/003243_female_Asian_19/mask1.jpg,3
003243,female,Asian,19,/opt/ml/input/data/train/images/003243_female_Asian_19/mask2.jpg,3
003245,female,Asian,19,/opt/ml/input/data/train/images/003245_female_Asian_19/normal.jpg,15
003245,female,Asian,19,/opt/ml/input/data/train/images/003245_female_Asian_19/mask3.jpg,3
003245,female,Asian,19,/opt/ml/input/data/train/images/003245_female_Asian_19/mask5.jpg,3
003245,female,Asian,19,/opt/ml/input/data/train/images/003245_female_Asian_19/incorrect_mask.jpg,9
003245,female,Asian,19,/opt/ml/input/data/train/images/003245_female_Asian_19/mask4.jpg,3
003245,female,Asian,19,/opt/ml/input/data/train/images/003245_female_Asian_19/mask1.jpg,3
003245,female,Asian,19,/opt/ml/input/data/train/images/003245_female_Asian_19/mask2.jpg,3
003246,female,Asian,19,/opt/ml/input/data/train/images/003246_female_Asian_19/normal.jpg,15
003246,female,Asian,19,/opt/ml/input/data/train/images/003246_female_Asian_19/mask3.jpg,3
003246,female,Asian,19,/opt/ml/input/data/train/images/003246_female_Asian_19/mask5.jpg,3
003246,female,Asian,19,/opt/ml/input/data/train/images/003246_female_Asian_19/incorrect_mask.jpg,9
003246,female,Asian,19,/opt/ml/input/data/train/images/003246_female_Asian_19/mask4.jpg,3
003246,female,Asian,19,/opt/ml/input/data/train/images/003246_female_Asian_19/mask1.jpg,3
003246,female,Asian,19,/opt/ml/input/data/train/images/003246_female_Asian_19/mask2.jpg,3
003248,female,Asian,20,/opt/ml/input/data/train/images/003248_female_Asian_20/normal.jpg,15
003248,female,Asian,20,/opt/ml/input/data/train/images/003248_female_Asian_20/mask3.jpg,3
003248,female,Asian,20,/opt/ml/input/data/train/images/003248_female_Asian_20/mask5.jpg,3
003248,female,Asian,20,/opt/ml/input/data/train/images/003248_female_Asian_20/incorrect_mask.jpg,9
003248,female,Asian,20,/opt/ml/input/data/train/images/003248_female_Asian_20/mask4.jpg,3
003248,female,Asian,20,/opt/ml/input/data/train/images/003248_female_Asian_20/mask1.jpg,3
003248,female,Asian,20,/opt/ml/input/data/train/images/003248_female_Asian_20/mask2.jpg,3
003259,female,Asian,20,/opt/ml/input/data/train/images/003259_female_Asian_20/normal.jpg,15
003259,female,Asian,20,/opt/ml/input/data/train/images/003259_female_Asian_20/mask3.jpg,3
003259,female,Asian,20,/opt/ml/input/data/train/images/003259_female_Asian_20/mask5.jpg,3
003259,female,Asian,20,/opt/ml/input/data/train/images/003259_female_Asian_20/incorrect_mask.jpg,9
003259,female,Asian,20,/opt/ml/input/data/train/images/003259_female_Asian_20/mask4.jpg,3
003259,female,Asian,20,/opt/ml/input/data/train/images/003259_female_Asian_20/mask1.jpg,3
003259,female,Asian,20,/opt/ml/input/data/train/images/003259_female_Asian_20/mask2.jpg,3
003264,female,Asian,19,/opt/ml/input/data/train/images/003264_female_Asian_19/normal.jpg,15
003264,female,Asian,19,/opt/ml/input/data/train/images/003264_female_Asian_19/mask3.jpg,3
003264,female,Asian,19,/opt/ml/input/data/train/images/003264_female_Asian_19/mask5.jpg,3
003264,female,Asian,19,/opt/ml/input/data/train/images/003264_female_Asian_19/incorrect_mask.jpg,9
003264,female,Asian,19,/opt/ml/input/data/train/images/003264_female_Asian_19/mask4.jpg,3
003264,female,Asian,19,/opt/ml/input/data/train/images/003264_female_Asian_19/mask1.jpg,3
003264,female,Asian,19,/opt/ml/input/data/train/images/003264_female_Asian_19/mask2.jpg,3
003265,female,Asian,20,/opt/ml/input/data/train/images/003265_female_Asian_20/normal.jpg,15
003265,female,Asian,20,/opt/ml/input/data/train/images/003265_female_Asian_20/mask3.jpg,3
003265,female,Asian,20,/opt/ml/input/data/train/images/003265_female_Asian_20/mask5.jpg,3
003265,female,Asian,20,/opt/ml/input/data/train/images/003265_female_Asian_20/incorrect_mask.jpg,9
003265,female,Asian,20,/opt/ml/input/data/train/images/003265_female_Asian_20/mask4.jpg,3
003265,female,Asian,20,/opt/ml/input/data/train/images/003265_female_Asian_20/mask1.jpg,3
003265,female,Asian,20,/opt/ml/input/data/train/images/003265_female_Asian_20/mask2.jpg,3
003266,female,Asian,20,/opt/ml/input/data/train/images/003266_female_Asian_20/normal.jpg,15
003266,female,Asian,20,/opt/ml/input/data/train/images/003266_female_Asian_20/mask3.jpg,3
003266,female,Asian,20,/opt/ml/input/data/train/images/003266_female_Asian_20/mask5.jpg,3
003266,female,Asian,20,/opt/ml/input/data/train/images/003266_female_Asian_20/incorrect_mask.jpg,9
003266,female,Asian,20,/opt/ml/input/data/train/images/003266_female_Asian_20/mask4.jpg,3
003266,female,Asian,20,/opt/ml/input/data/train/images/003266_female_Asian_20/mask1.jpg,3
003266,female,Asian,20,/opt/ml/input/data/train/images/003266_female_Asian_20/mask2.jpg,3
003267,female,Asian,19,/opt/ml/input/data/train/images/003267_female_Asian_19/normal.jpg,15
003267,female,Asian,19,/opt/ml/input/data/train/images/003267_female_Asian_19/mask3.jpg,3
003267,female,Asian,19,/opt/ml/input/data/train/images/003267_female_Asian_19/mask5.jpg,3
003267,female,Asian,19,/opt/ml/input/data/train/images/003267_female_Asian_19/incorrect_mask.jpg,9
003267,female,Asian,19,/opt/ml/input/data/train/images/003267_female_Asian_19/mask4.jpg,3
003267,female,Asian,19,/opt/ml/input/data/train/images/003267_female_Asian_19/mask1.jpg,3
003267,female,Asian,19,/opt/ml/input/data/train/images/003267_female_Asian_19/mask2.jpg,3
003268,female,Asian,20,/opt/ml/input/data/train/images/003268_female_Asian_20/normal.jpg,15
003268,female,Asian,20,/opt/ml/input/data/train/images/003268_female_Asian_20/mask3.jpg,3
003268,female,Asian,20,/opt/ml/input/data/train/images/003268_female_Asian_20/mask5.jpg,3
003268,female,Asian,20,/opt/ml/input/data/train/images/003268_female_Asian_20/incorrect_mask.jpg,9
003268,female,Asian,20,/opt/ml/input/data/train/images/003268_female_Asian_20/mask4.jpg,3
003268,female,Asian,20,/opt/ml/input/data/train/images/003268_female_Asian_20/mask1.jpg,3
003268,female,Asian,20,/opt/ml/input/data/train/images/003268_female_Asian_20/mask2.jpg,3
003269,female,Asian,19,/opt/ml/input/data/train/images/003269_female_Asian_19/normal.jpg,15
003269,female,Asian,19,/opt/ml/input/data/train/images/003269_female_Asian_19/mask3.jpg,3
003269,female,Asian,19,/opt/ml/input/data/train/images/003269_female_Asian_19/mask5.jpg,3
003269,female,Asian,19,/opt/ml/input/data/train/images/003269_female_Asian_19/incorrect_mask.jpg,9
003269,female,Asian,19,/opt/ml/input/data/train/images/003269_female_Asian_19/mask4.jpg,3
003269,female,Asian,19,/opt/ml/input/data/train/images/003269_female_Asian_19/mask1.jpg,3
003269,female,Asian,19,/opt/ml/input/data/train/images/003269_female_Asian_19/mask2.jpg,3
003270,female,Asian,19,/opt/ml/input/data/train/images/003270_female_Asian_19/normal.jpg,15
003270,female,Asian,19,/opt/ml/input/data/train/images/003270_female_Asian_19/mask3.jpg,3
003270,female,Asian,19,/opt/ml/input/data/train/images/003270_female_Asian_19/mask5.jpg,3
003270,female,Asian,19,/opt/ml/input/data/train/images/003270_female_Asian_19/incorrect_mask.jpg,9
003270,female,Asian,19,/opt/ml/input/data/train/images/003270_female_Asian_19/mask4.jpg,3
003270,female,Asian,19,/opt/ml/input/data/train/images/003270_female_Asian_19/mask1.jpg,3
003270,female,Asian,19,/opt/ml/input/data/train/images/003270_female_Asian_19/mask2.jpg,3
003272,female,Asian,19,/opt/ml/input/data/train/images/003272_female_Asian_19/normal.jpg,15
003272,female,Asian,19,/opt/ml/input/data/train/images/003272_female_Asian_19/mask3.jpg,3
003272,female,Asian,19,/opt/ml/input/data/train/images/003272_female_Asian_19/mask5.jpg,3
003272,female,Asian,19,/opt/ml/input/data/train/images/003272_female_Asian_19/incorrect_mask.jpg,9
003272,female,Asian,19,/opt/ml/input/data/train/images/003272_female_Asian_19/mask4.jpg,3
003272,female,Asian,19,/opt/ml/input/data/train/images/003272_female_Asian_19/mask1.jpg,3
003272,female,Asian,19,/opt/ml/input/data/train/images/003272_female_Asian_19/mask2.jpg,3
003274,female,Asian,20,/opt/ml/input/data/train/images/003274_female_Asian_20/normal.jpg,15
003274,female,Asian,20,/opt/ml/input/data/train/images/003274_female_Asian_20/mask3.jpg,3
003274,female,Asian,20,/opt/ml/input/data/train/images/003274_female_Asian_20/mask5.jpg,3
003274,female,Asian,20,/opt/ml/input/data/train/images/003274_female_Asian_20/incorrect_mask.jpg,9
003274,female,Asian,20,/opt/ml/input/data/train/images/003274_female_Asian_20/mask4.jpg,3
003274,female,Asian,20,/opt/ml/input/data/train/images/003274_female_Asian_20/mask1.jpg,3
003274,female,Asian,20,/opt/ml/input/data/train/images/003274_female_Asian_20/mask2.jpg,3
003276,female,Asian,19,/opt/ml/input/data/train/images/003276_female_Asian_19/normal.jpg,15
003276,female,Asian,19,/opt/ml/input/data/train/images/003276_female_Asian_19/mask3.jpg,3
003276,female,Asian,19,/opt/ml/input/data/train/images/003276_female_Asian_19/mask5.jpg,3
003276,female,Asian,19,/opt/ml/input/data/train/images/003276_female_Asian_19/incorrect_mask.jpg,9
003276,female,Asian,19,/opt/ml/input/data/train/images/003276_female_Asian_19/mask4.jpg,3
003276,female,Asian,19,/opt/ml/input/data/train/images/003276_female_Asian_19/mask1.jpg,3
003276,female,Asian,19,/opt/ml/input/data/train/images/003276_female_Asian_19/mask2.jpg,3
003277,female,Asian,19,/opt/ml/input/data/train/images/003277_female_Asian_19/normal.jpg,15
003277,female,Asian,19,/opt/ml/input/data/train/images/003277_female_Asian_19/mask3.jpg,3
003277,female,Asian,19,/opt/ml/input/data/train/images/003277_female_Asian_19/mask5.jpg,3
003277,female,Asian,19,/opt/ml/input/data/train/images/003277_female_Asian_19/incorrect_mask.jpg,9
003277,female,Asian,19,/opt/ml/input/data/train/images/003277_female_Asian_19/mask4.jpg,3
003277,female,Asian,19,/opt/ml/input/data/train/images/003277_female_Asian_19/mask1.jpg,3
003277,female,Asian,19,/opt/ml/input/data/train/images/003277_female_Asian_19/mask2.jpg,3
003278,female,Asian,20,/opt/ml/input/data/train/images/003278_female_Asian_20/normal.jpg,15
003278,female,Asian,20,/opt/ml/input/data/train/images/003278_female_Asian_20/mask3.jpg,3
003278,female,Asian,20,/opt/ml/input/data/train/images/003278_female_Asian_20/mask5.jpg,3
003278,female,Asian,20,/opt/ml/input/data/train/images/003278_female_Asian_20/incorrect_mask.jpg,9
003278,female,Asian,20,/opt/ml/input/data/train/images/003278_female_Asian_20/mask4.jpg,3
003278,female,Asian,20,/opt/ml/input/data/train/images/003278_female_Asian_20/mask1.jpg,3
003278,female,Asian,20,/opt/ml/input/data/train/images/003278_female_Asian_20/mask2.jpg,3
003279,female,Asian,19,/opt/ml/input/data/train/images/003279_female_Asian_19/normal.jpg,15
003279,female,Asian,19,/opt/ml/input/data/train/images/003279_female_Asian_19/mask3.jpg,3
003279,female,Asian,19,/opt/ml/input/data/train/images/003279_female_Asian_19/mask5.jpg,3
003279,female,Asian,19,/opt/ml/input/data/train/images/003279_female_Asian_19/incorrect_mask.jpg,9
003279,female,Asian,19,/opt/ml/input/data/train/images/003279_female_Asian_19/mask4.jpg,3
003279,female,Asian,19,/opt/ml/input/data/train/images/003279_female_Asian_19/mask1.jpg,3
003279,female,Asian,19,/opt/ml/input/data/train/images/003279_female_Asian_19/mask2.jpg,3
003280,female,Asian,20,/opt/ml/input/data/train/images/003280_female_Asian_20/normal.jpg,15
003280,female,Asian,20,/opt/ml/input/data/train/images/003280_female_Asian_20/mask3.jpg,3
003280,female,Asian,20,/opt/ml/input/data/train/images/003280_female_Asian_20/mask5.jpg,3
003280,female,Asian,20,/opt/ml/input/data/train/images/003280_female_Asian_20/incorrect_mask.jpg,9
003280,female,Asian,20,/opt/ml/input/data/train/images/003280_female_Asian_20/mask4.jpg,3
003280,female,Asian,20,/opt/ml/input/data/train/images/003280_female_Asian_20/mask1.jpg,3
003280,female,Asian,20,/opt/ml/input/data/train/images/003280_female_Asian_20/mask2.jpg,3
003282,female,Asian,19,/opt/ml/input/data/train/images/003282_female_Asian_19/normal.jpg,15
003282,female,Asian,19,/opt/ml/input/data/train/images/003282_female_Asian_19/mask3.jpg,3
003282,female,Asian,19,/opt/ml/input/data/train/images/003282_female_Asian_19/mask5.jpg,3
003282,female,Asian,19,/opt/ml/input/data/train/images/003282_female_Asian_19/incorrect_mask.jpg,9
003282,female,Asian,19,/opt/ml/input/data/train/images/003282_female_Asian_19/mask4.jpg,3
003282,female,Asian,19,/opt/ml/input/data/train/images/003282_female_Asian_19/mask1.jpg,3
003282,female,Asian,19,/opt/ml/input/data/train/images/003282_female_Asian_19/mask2.jpg,3
003285,female,Asian,20,/opt/ml/input/data/train/images/003285_female_Asian_20/normal.jpg,15
003285,female,Asian,20,/opt/ml/input/data/train/images/003285_female_Asian_20/mask3.jpg,3
003285,female,Asian,20,/opt/ml/input/data/train/images/003285_female_Asian_20/mask5.jpg,3
003285,female,Asian,20,/opt/ml/input/data/train/images/003285_female_Asian_20/incorrect_mask.jpg,9
003285,female,Asian,20,/opt/ml/input/data/train/images/003285_female_Asian_20/mask4.jpg,3
003285,female,Asian,20,/opt/ml/input/data/train/images/003285_female_Asian_20/mask1.jpg,3
003285,female,Asian,20,/opt/ml/input/data/train/images/003285_female_Asian_20/mask2.jpg,3
003286,female,Asian,19,/opt/ml/input/data/train/images/003286_female_Asian_19/normal.jpg,15
003286,female,Asian,19,/opt/ml/input/data/train/images/003286_female_Asian_19/mask3.jpg,3
003286,female,Asian,19,/opt/ml/input/data/train/images/003286_female_Asian_19/mask5.jpg,3
003286,female,Asian,19,/opt/ml/input/data/train/images/003286_female_Asian_19/incorrect_mask.jpg,9
003286,female,Asian,19,/opt/ml/input/data/train/images/003286_female_Asian_19/mask4.jpg,3
003286,female,Asian,19,/opt/ml/input/data/train/images/003286_female_Asian_19/mask1.jpg,3
003286,female,Asian,19,/opt/ml/input/data/train/images/003286_female_Asian_19/mask2.jpg,3
003287,female,Asian,19,/opt/ml/input/data/train/images/003287_female_Asian_19/normal.jpg,15
003287,female,Asian,19,/opt/ml/input/data/train/images/003287_female_Asian_19/mask3.jpg,3
003287,female,Asian,19,/opt/ml/input/data/train/images/003287_female_Asian_19/mask5.jpg,3
003287,female,Asian,19,/opt/ml/input/data/train/images/003287_female_Asian_19/incorrect_mask.jpg,9
003287,female,Asian,19,/opt/ml/input/data/train/images/003287_female_Asian_19/mask4.jpg,3
003287,female,Asian,19,/opt/ml/input/data/train/images/003287_female_Asian_19/mask1.jpg,3
003287,female,Asian,19,/opt/ml/input/data/train/images/003287_female_Asian_19/mask2.jpg,3
003288,female,Asian,20,/opt/ml/input/data/train/images/003288_female_Asian_20/normal.jpg,15
003288,female,Asian,20,/opt/ml/input/data/train/images/003288_female_Asian_20/mask3.jpg,3
003288,female,Asian,20,/opt/ml/input/data/train/images/003288_female_Asian_20/mask5.jpg,3
003288,female,Asian,20,/opt/ml/input/data/train/images/003288_female_Asian_20/incorrect_mask.jpg,9
003288,female,Asian,20,/opt/ml/input/data/train/images/003288_female_Asian_20/mask4.jpg,3
003288,female,Asian,20,/opt/ml/input/data/train/images/003288_female_Asian_20/mask1.jpg,3
003288,female,Asian,20,/opt/ml/input/data/train/images/003288_female_Asian_20/mask2.jpg,3
003289,female,Asian,19,/opt/ml/input/data/train/images/003289_female_Asian_19/normal.jpg,15
003289,female,Asian,19,/opt/ml/input/data/train/images/003289_female_Asian_19/mask3.jpg,3
003289,female,Asian,19,/opt/ml/input/data/train/images/003289_female_Asian_19/mask5.jpg,3
003289,female,Asian,19,/opt/ml/input/data/train/images/003289_female_Asian_19/incorrect_mask.jpg,9
003289,female,Asian,19,/opt/ml/input/data/train/images/003289_female_Asian_19/mask4.jpg,3
003289,female,Asian,19,/opt/ml/input/data/train/images/003289_female_Asian_19/mask1.jpg,3
003289,female,Asian,19,/opt/ml/input/data/train/images/003289_female_Asian_19/mask2.jpg,3
